Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,,PNY,SSD2SC120G5LC709B121-510 120GB,808,58.2,277,https://ssd.userbenchmark.com/SpeedTest/11896/SSD2SC120G5LC709B121-510
SSD,ASX900S3-512GM-C,Adata,XPG SX900 512GB,809,58,1685,https://ssd.userbenchmark.com/SpeedTest/5993/ADATA-SX900
SSD,SSDSCMMW240A3L,Intel,521 Series 240GB,810,57.9,508,https://ssd.userbenchmark.com/SpeedTest/6283/INTEL-SSDSCMMW240A3L
SSD,,Intel,SSDMCEAW120A4 120GB,811,57.9,176,https://ssd.userbenchmark.com/SpeedTest/8790/INTEL-SSDMCEAW120A4
SSD,CSSD-F480GBGT-BK,Corsair,Force GT 480GB,812,57.6,249,https://ssd.userbenchmark.com/SpeedTest/12025/Corsair-Force-GT
SSD,SKC300S37A/480G,Kingston,SSDNow KC300 480GB,813,57.5,693,https://ssd.userbenchmark.com/SpeedTest/13063/KINGSTON-SKC300S37A480G
SSD,SDSSDX-480G-G25,SanDisk,Extreme 480GB,814,57.5,1252,https://ssd.userbenchmark.com/SpeedTest/9517/SanDisk-SDSSDX48
SSD,,Samsung,MZMTD256HAGM-000L1 256GB,815,57.2,968,https://ssd.userbenchmark.com/SpeedTest/505/SAMSUNG-MZMTD256HAGM-000L1
SSD,ASX900S3-64GM-C,Adata,XPG SX900 64GB,816,57,583,https://ssd.userbenchmark.com/SpeedTest/3799/ADATA-SX900
SSD,CTFDDAC256MAG,Crucial,RealSSD C300 256GB,817,57,771,https://ssd.userbenchmark.com/Crucial-RealSSD-C300-256GB/Rating/370
SSD,SD6SF1M-064G-1022,SanDisk,X110 mSATA 64GB,818,57,32,https://ssd.userbenchmark.com/SpeedTest/15608/SanDisk-SD6SF1M064G1022
SSD,,Kingston,RBU-SMS100S3128GA 128GB,819,56.9,300,https://ssd.userbenchmark.com/SpeedTest/10832/KINGSTON-RBU-SMS100S3128GA
SSD,,Samsung,MZMPC256HBGJ-000H1 256GB,820,56.8,514,https://ssd.userbenchmark.com/SpeedTest/2935/SAMSUNG-MZMPC256HBGJ-000H1
SSD,SSDSC2CT060A3,Intel,330 Series 60GB,821,56.7,2615,https://ssd.userbenchmark.com/SpeedTest/2796/INTEL-SSDSC2CT060A3
SSD,CSSD-N64GB3-BK,Corsair,Neutron 64GB,822,56.7,208,https://ssd.userbenchmark.com/SpeedTest/4447/Corsair-Neutron-SSD
SSD,CSSD-F360GBGS-BK,Corsair,Force GS 360GB,823,56.6,506,https://ssd.userbenchmark.com/SpeedTest/6890/Corsair-Force-GS
SSD,,Toshiba,THNSNS064GMCP 64GB,824,56.5,71,https://ssd.userbenchmark.com/SpeedTest/11198/TOSHIBA-THNSNS064GMCP
SSD,,Liteonit,LMT-19nmBGA-64G 64GB,825,56.5,122,https://ssd.userbenchmark.com/SpeedTest/7220/LITEONIT-LMT-19nmBGA-64G
SSD,,Adata,SX300 128GB,826,56.5,246,https://ssd.userbenchmark.com/SpeedTest/4472/ADATA-SX300
SSD,TS128GMSA340,Transcend,MSA340 mSATA 128GB,827,56.4,24,https://ssd.userbenchmark.com/SpeedTest/20186/TS128GMSA340
SSD,TL100-25SAT3-120G,Toshiba,OCZ TL100 120GB,828,56.1,2143,https://ssd.userbenchmark.com/SpeedTest/184159/TOSHIBA-TL100
SSD,,Samsung,PM830 64GB,829,56,23,https://ssd.userbenchmark.com/SpeedTest/3969/SAMSUNG-SSD-PM83
SSD,,Samsung,MZMPC128HBFU-000L1 128GB,830,55.7,1424,https://ssd.userbenchmark.com/SpeedTest/157/SAMSUNG-MZMPC128HBFU-000L1
SSD,,PNY,SSD2SC240G726A104-474-27753 240GB,831,55.6,77,https://ssd.userbenchmark.com/SpeedTest/5288/SSD2SC240G726A104-474-27753
SSD,MZMTE128HMGR-00000,Samsung,PM851 mSATA 128GB,832,55.3,2261,https://ssd.userbenchmark.com/SpeedTest/13404/SAMSUNG-MZMTE128HMGR-000
SSD,TS64GMSA370,Transcend,MSA370 mSATA 64GB,833,55.3,118,https://ssd.userbenchmark.com/SpeedTest/23905/TS64GMSA370
SSD,CSSD-F60GBLS,Corsair,Force LS 60GB,834,55.2,3210,https://ssd.userbenchmark.com/SpeedTest/4499/Corsair-Force-LS-SSD
SSD,TS64GSSD370,Transcend,SSD370 64GB,835,55.1,394,https://ssd.userbenchmark.com/SpeedTest/17734/TS64GSSD370
SSD,MKNSSDCR480GB-DX,Mushkin,Chronos Deluxe 480GB,836,55.1,109,https://ssd.userbenchmark.com/SpeedTest/7111/MKNSSDCR480GB-DX
SSD,C400-MTFDDAK128MAM,Micron,C400 RealSSD 128GB,837,55.1,11128,https://ssd.userbenchmark.com/SpeedTest/4661/C400-MTFDDAK128MAM
SSD,CT240BX500SSD1,Crucial,BX500 240GB,838,55.1,136204,https://ssd.userbenchmark.com/SpeedTest/578496/CT240BX500SSD1
SSD,,Liteonit,DMT-80 11GB,839,55,12,https://ssd.userbenchmark.com/SpeedTest/5740/LITEONIT-DMT-80
SSD,SV310S37A/960G,Kingston,SSDNow V310 960GB,840,55,193,https://ssd.userbenchmark.com/SpeedTest/15065/KINGSTON-SV310S37A960G
SSD,ASP900S3-064GM-C,Adata,SP900 64GB,841,54.9,390,https://ssd.userbenchmark.com/SpeedTest/1593/ADATA-SP900
SSD,C400-MTFDDAK256MAM,Micron,C400 RealSSD 256GB,842,54.7,11127,https://ssd.userbenchmark.com/SpeedTest/5949/C400-MTFDDAK256MAM
SSD,,Samsung,MZ7TD128HAFV-000L1 128GB,843,54.6,4596,https://ssd.userbenchmark.com/SpeedTest/2753/SAMSUNG-MZ7TD128HAFV-000L1
SSD,,Samsung,PM830 mSATA 128GB,844,54.4,648,https://ssd.userbenchmark.com/SpeedTest/5211/SAMSUNG-SSD-PM830-mSATA-128GB
SSD,,Kingston,SS200S330G 30GB,845,54.2,155,https://ssd.userbenchmark.com/SpeedTest/8275/KINGSTON-SS200S330G
SSD,CT064M4SSD2,Crucial,M4 64GB,846,54.2,7542,https://ssd.userbenchmark.com/SpeedTest/1215/M4-CT064M4SSD2
SSD,TS128GMSA720,Transcend,MSA720 mSATA 128GB,847,54.1,134,https://ssd.userbenchmark.com/SpeedTest/18688/TS128GMSA720
SSD,MKNSSDCR60GB-DX,Mushkin,Chronos Deluxe 60GB,848,54,100,https://ssd.userbenchmark.com/SpeedTest/5641/MKNSSDCR60GB-DX
SSD,CT120BX500SSD1,Crucial,BX500 120GB,849,53.9,32070,https://ssd.userbenchmark.com/SpeedTest/576784/CT120BX500SSD1
SSD,CT128M4SSD3,Crucial,M4 128GB mSATA,850,53.8,383,https://ssd.userbenchmark.com/SpeedTest/6566/M4-CT128M4SSD3
SSD,MZ-7PC064B/WW,Samsung,830 64GB,851,53.7,3915,https://ssd.userbenchmark.com/SpeedTest/1525/SAMSUNG-SSD-830-Series
SSD,SSDSCMMW180A3L,Intel,521 Series 180GB,852,53.7,294,https://ssd.userbenchmark.com/SpeedTest/11361/INTEL-SSDSCMMW180A3L
SSD,WDS120G1G0A,WD,Green 120GB (2016),853,53.6,24196,https://ssd.userbenchmark.com/SpeedTest/201586/WDC-WDS120G1G0A-00SS50
SSD,,Team,L3 SSD 120GB,854,53.5,828,https://ssd.userbenchmark.com/SpeedTest/9314/TEAM-L3-SSD-120GB
SSD,SSDSC2MH120A2,Intel,510 Series 120GB,855,53.5,2147,https://ssd.userbenchmark.com/SpeedTest/1357/INTEL-SSDSC2MH120A2
SSD,SDSSDA-480G-G25,SanDisk,SSD Plus 480GB,856,53.5,15866,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SDSSDA-480G-G26,SanDisk,SSD Plus 480GB,856,53.5,15866,https://ssd.userbenchmark.com/SpeedTest/131770/SanDisk-SDSSDA480G
SSD,SSD9SC240GMDA-RB,PNY,XLR8 240GB,857,53.4,554,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,SSD2SC240GC2DH16T,PNY,XLR8 240GB,857,53.4,554,https://ssd.userbenchmark.com/SpeedTest/4356/SSD2SC240GC2DH16T-T
SSD,SV300S37A/120G,Kingston,SSDNow V300 120GB,858,53.1,324585,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-120GB/Rating/1892
SSD,,Crucial,C300-CTFDDAC128MAG 128GB,859,53.1,2065,https://ssd.userbenchmark.com/SpeedTest/3591/C300-CTFDDAC128MAG
SSD,,Adata,XM11 128GB,860,52.8,147,https://ssd.userbenchmark.com/SpeedTest/6599/ADATA-XM11-128GB
SSD,CSSD-F120GBLS,Corsair,Force LS 120GB,861,52.7,8814,https://ssd.userbenchmark.com/SpeedTest/5526/Corsair-Force-LS-SSD
SSD,WDS240G1G0A,WD,Green 240GB (2016),862,52.6,18047,https://ssd.userbenchmark.com/SpeedTest/204096/WDC-WDS240G1G0A-00SS50
SSD,WDS120G1G0B,WD,Green SATA M.2 120GB,863,52.6,6457,https://ssd.userbenchmark.com/SpeedTest/203345/WDC-WDS120G1G0B-00RC30
SSD,CSSD-F240GB3-BK,Corsair,Force 3 240GB,864,52.3,6312,https://ssd.userbenchmark.com/Corsair-Force-3-240GB/Rating/1454
SSD,TS64GSSD340,Transcend,SSD340 64GB,865,52.3,213,https://ssd.userbenchmark.com/SpeedTest/10576/TS64GSSD-340
SSD,AGT3-25SAT3-240G,OCZ,Agility 3 240GB,866,52.1,10103,https://ssd.userbenchmark.com/OCZ-Agility-3-240GB/Rating/369
SSD,WDS240G1G0B,WD,Green SATA M.2 240GB,867,51.8,5425,https://ssd.userbenchmark.com/SpeedTest/211712/WDC-WDS240G1G0B-00RC30
SSD,MTFDDAT256MAM-1K2,Micron,C400 RealSSD mSATA 256GB,868,51.8,481,https://ssd.userbenchmark.com/SpeedTest/4639/MTFDDAT256MAM-1K2
SSD,,Samsung,MZNTD128HAGM-00000 128GB,869,51.7,828,https://ssd.userbenchmark.com/SpeedTest/4106/SAMSUNG-MZNTD128HAGM-00000
SSD,,Liteonit,LMS-32L6M mSATA 32GB,870,51.7,301,https://ssd.userbenchmark.com/SpeedTest/5079/LITEONIT-LMS-32L6M-mSATA-32GB
SSD,,Samsung,PM830 mSATA 64GB,871,51.2,291,https://ssd.userbenchmark.com/SpeedTest/4586/SAMSUNG-SSD-PM830-mSATA-64GB
SSD,SV300S37A/480G,Kingston,SSDNow V300 480GB,872,50.9,15023,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-480GB/Rating/3480
SSD,,Adata,XM11 128GB,873,50.9,169,https://ssd.userbenchmark.com/SpeedTest/8415/ADATA-XM11-128GB
SSD,MKNSSDCR480GB,Mushkin,Chronos 480GB,874,49.9,233,https://ssd.userbenchmark.com/SpeedTest/2434/MKNSSDCR480GB
SSD,,PNY,SSD2SC120G3LC726B104-370P 120GB,875,49.6,67,https://ssd.userbenchmark.com/SpeedTest/8341/SSD2SC120G3LC726B104-370P
SSD,MTFDDAT128MAM-1J2,Micron,C400 RealSSD mSATA 128GB,876,49.6,642,https://ssd.userbenchmark.com/SpeedTest/6355/MTFDDAT128MAM-1J2
SSD,PB120GS25SSDR,Patriot,Blaze 120GB,877,49.3,2202,https://ssd.userbenchmark.com/SpeedTest/16087/Patriot-Blaze-SSD
SSD,,Liteonit,LAT-256M2S 256GB,878,49.2,524,https://ssd.userbenchmark.com/SpeedTest/8201/LITEONIT-LAT-256M2S
SSD,,OCZ,OCTANE 128GB,879,48.9,316,https://ssd.userbenchmark.com/SpeedTest/5496/OCZ-OCTANE
SSD,,Samsung,MZMPC064HBDR-000L1 64GB,880,48.8,113,https://ssd.userbenchmark.com/SpeedTest/5687/SAMSUNG-MZMPC064HBDR-000L1
SSD,CSSD-F120GB3-BK,Corsair,Force 3 120GB,881,48.7,21435,https://ssd.userbenchmark.com/Corsair-Force-3-120GB/Rating/2243
SSD,AGT3-25SAT3-120G,OCZ,Agility 3 120GB,882,48.7,36151,https://ssd.userbenchmark.com/OCZ-Agility-3-120GB/Rating/2262
SSD,SV300S37A/60G,Kingston,SSDNow V300 60GB,883,48.4,23734,https://ssd.userbenchmark.com/SpeedTest/1905/KINGSTON-SV300S37A60G
SSD,PT60GS25SSDR,Patriot,Torch 60GB,884,48.3,155,https://ssd.userbenchmark.com/SpeedTest/24101/Patriot-Torch
SSD,AS511S3-60GM-C,Adata,S511 60GB,885,47.9,22,https://ssd.userbenchmark.com/SpeedTest/5776/ADATA-SS-D-S511-60GB
SSD,,Samsung,MZMTD128HAFV-000L1 128GB,886,47.7,2354,https://ssd.userbenchmark.com/SpeedTest/3377/SAMSUNG-MZMTD128HAFV-000L1
SSD,,OCZ,SOLID3 120GB,887,47.5,1656,https://ssd.userbenchmark.com/SpeedTest/1435/OCZ-SOLID3
SSD,,Crucial,C300-CTFDDAC128M 128GB,888,47.2,288,https://ssd.userbenchmark.com/SpeedTest/2610/C300-CTFDDAC128M
SSD,,Plextor,PX-128M2S 128GB,889,47.1,194,https://ssd.userbenchmark.com/SpeedTest/5774/PLEXTOR--PX-128M2S
SSD,,Intel,SSDSCIHF120A4H 120GB,890,46.7,218,https://ssd.userbenchmark.com/SpeedTest/12016/INTEL-SSDSCIHF120A4H
SSD,TS64GMSA720,Transcend,MSA720 mSATA 64GB,891,46.6,7,https://ssd.userbenchmark.com/SpeedTest/16849/TS64GMSA720
SSD,SSDSA2BZ300G3,Intel,710 Series 300GB,892,46.6,56,https://ssd.userbenchmark.com/SpeedTest/17911/INTEL-SSDSA2BZ300G3S
SSD,CSSD-F180GB3-BK,Corsair,Force 3 180GB,893,46.4,1185,https://ssd.userbenchmark.com/SpeedTest/3275/Corsair-Force-3-SSD
SSD,,OCZ,AGILITY3 128GB,894,46.3,503,https://ssd.userbenchmark.com/SpeedTest/5791/OCZ-AGILITY3
SSD,,Liteonit,LMT-32L3M 32GB,895,46.3,253,https://ssd.userbenchmark.com/SpeedTest/2902/LITEONIT-LMT-32L3M
SSD,TS128GSSD320,Transcend,SSD320 128GB,896,46.2,1665,https://ssd.userbenchmark.com/SpeedTest/5322/TS128GSSD320
SSD,,Crucial,C300-CTFDDAC064MAG 64GB,897,46.2,1561,https://ssd.userbenchmark.com/SpeedTest/3513/C300-CTFDDAC064MAG
SSD,,Liteonit,LSS-24L6G 24GB,898,45.9,216,https://ssd.userbenchmark.com/SpeedTest/1985/LITEONIT-LSS-24L6G
SSD,SSDSA2CW300G3,Intel,320 Series 300GB,899,45.7,2057,https://ssd.userbenchmark.com/SpeedTest/3362/INTEL-SSDSA2CW300G3
SSD,PB60GS25SSDR,Patriot,Blaze 60GB,900,45.6,646,https://ssd.userbenchmark.com/SpeedTest/18273/Patriot-Blaze
SSD,CSSD-F90GB3-BK,Corsair,Force 3 90GB,901,45.5,1908,https://ssd.userbenchmark.com/SpeedTest/4312/Corsair-Force-3-SSD
SSD,WDS240G2G0A,WD,Green 240GB (2018),902,45.3,175881,https://ssd.userbenchmark.com/SpeedTest/377351/WDC-WDS240G2G0A-00JH30
SSD,,PNY,SSD2SC120G726A104-475-27796 120GB,903,45.2,247,https://ssd.userbenchmark.com/SpeedTest/5173/SSD2SC120G726A104-475-27796
SSD,PT120GS25SSDR,Patriot,Torch 120GB,904,45.1,142,https://ssd.userbenchmark.com/SpeedTest/24105/Patriot-Torch
SSD,,Liteonit,LAT-128M2S 128GB,905,44.9,465,https://ssd.userbenchmark.com/SpeedTest/3797/LITEONIT-LAT-128M2S
SSD,,OCZ,AGILITY4 64GB,906,44.6,379,https://ssd.userbenchmark.com/SpeedTest/5686/OCZ-AGILITY4
SSD,,OCZ,AGILITY3 90GB,907,44.4,1224,https://ssd.userbenchmark.com/SpeedTest/2120/OCZ-AGILITY3
SSD,,,SiImage 50GB,908,44.2,43,https://ssd.userbenchmark.com/SpeedTest/5297/SiImage
SSD,CSSD-F120GB2,Corsair,Force 120GB,909,44.2,1949,https://ssd.userbenchmark.com/SpeedTest/1321/Corsair-CSSD-F120GB2
SSD,,,FM-25S3-120GBP3 120GB,910,44.2,413,https://ssd.userbenchmark.com/SpeedTest/8614/FM-25S3-120GBP3
SSD,SSDSA2BZ200G3,Intel,710 Series 200GB,911,44.2,96,https://ssd.userbenchmark.com/SpeedTest/25022/INTEL-SSDSA2BZ200G3
SSD,MKNSSDCL120GB-DX,Mushkin,Callisto Deluxe 120GB,912,44,106,https://ssd.userbenchmark.com/SpeedTest/4237/MKNSSDCL120GB-DX
SSD,C400-MTFDDAT064MAM,Micron,C400 RealSSD mSATA 64GB,913,43.8,215,https://ssd.userbenchmark.com/SpeedTest/6723/C400-MTFDDAT064MAM
SSD,SV200S3256G,Kingston,SSDNow V Series 256GB,914,43.7,48,https://ssd.userbenchmark.com/SpeedTest/110/KINGSTON-SV200S3256G
SSD,,OCZ,AGILITY3 180GB,915,43.6,431,https://ssd.userbenchmark.com/SpeedTest/1341/OCZ-AGILITY3
SSD,PI240GS25SSDR,Patriot,Inferno 240GB,916,43.2,22,https://ssd.userbenchmark.com/SpeedTest/21776/Patriot-Inferno-240GB-SSD
SSD,,Ocz-vertex2,3.5 120GB,917,43.1,3987,https://ssd.userbenchmark.com/SpeedTest/736/OCZ-VERTEX2-35
SSD,WDS120G2G0A,WD,Green 120GB (2018),918,43.1,62562,https://ssd.userbenchmark.com/SpeedTest/411798/WDC-WDS120G2G0A-00JH
SSD,,Adata,SX300 64GB,919,43,65,https://ssd.userbenchmark.com/SpeedTest/3295/ADATA-SX300
SSD,CSSD-F60GB3-BK,Corsair,Force 3 60GB,920,42.4,4855,https://ssd.userbenchmark.com/SpeedTest/2139/Corsair-Force-3-SSD
SSD,,Samsung,470 Series SSD 128GB,921,42.1,901,https://ssd.userbenchmark.com/SpeedTest/4655/SAMSUNG-470-Series-SSD
SSD,SSDSA2CW160G3,Intel,320 Series 160GB,922,41.9,11599,https://ssd.userbenchmark.com/SpeedTest/1192/INTEL-SSDSA2CW160G3
SSD,,OCZ,AGILITY3 60GB,923,41.8,14120,https://ssd.userbenchmark.com/SpeedTest/1654/OCZ-AGILITY3
SSD,SDSSDP-256G-G25,SanDisk,SSD 256GB,924,41.4,2442,https://ssd.userbenchmark.com/SpeedTest/1151/SanDisk-SDSSDP256G
SSD,SSDSA2BZ100G3,Intel,710 Series 100GB,925,41.3,273,https://ssd.userbenchmark.com/SpeedTest/9161/INTEL-SSDSA2BZ100G3
SSD,SVP200S390G,Kingston,SSDNow V+200 Series 90GB,926,41.2,684,https://ssd.userbenchmark.com/SpeedTest/3742/KINGSTON-SVP200S390G
SSD,,OCZ,SOLID3 60GB,927,40.9,1152,https://ssd.userbenchmark.com/SpeedTest/3568/OCZ-SOLID3
SSD,,Intel,SSDSA2VP020G2 20GB,928,40.9,34,https://ssd.userbenchmark.com/SpeedTest/12923/INTEL-SSDSA2VP020G2
SSD,,Samsung,PM830 mSATA 32GB,929,40.8,834,https://ssd.userbenchmark.com/SpeedTest/2575/SAMSUNG-SSD-PM830-mSATA-32GB
SSD,SSDSA2CW120G3,Intel,320 Series 120GB,930,40.7,9302,https://ssd.userbenchmark.com/Intel-320-Series-120GB/Rating/1936
SSD,,Ocz-vertex2,3.5 240GB,931,40.6,126,https://ssd.userbenchmark.com/SpeedTest/5514/OCZ-VERTEX2-35
SSD,,,SandForce[290900] 240GB,932,40.4,10,https://ssd.userbenchmark.com/SpeedTest/3886/SandForce-290900-
SSD,,PNY,SSD2SC240G3LC709B104-495 240GB,933,40.3,25,https://ssd.userbenchmark.com/SpeedTest/10642/SSD2SC240G3LC709B104-495
SSD,,Samsung,MZ7PA128HMCD-010 128GB,934,40.3,3172,https://ssd.userbenchmark.com/SpeedTest/3873/SAMSUNG-MZ7PA128HMCD-010
SSD,,PNY,SSD2SC240G3LC709B121-460P 240GB,935,40.2,412,https://ssd.userbenchmark.com/SpeedTest/10292/SSD2SC240G3LC709B121-460P
SSD,SDSSDP-128G-G25,SanDisk,SSD 128GB,936,40.1,8545,https://ssd.userbenchmark.com/SpeedTest/330/SanDisk-SDSSDP128G
SSD,,Samsung,MZMPC032HBCD-000L1 32GB,937,39.8,505,https://ssd.userbenchmark.com/SpeedTest/1737/SAMSUNG-MZMPC032HBCD-000L1
SSD,CSSD-F60GB2,Corsair,Force 60GB,938,39.3,1470,https://ssd.userbenchmark.com/SpeedTest/301/Corsair-CSSD-F60GB2
SSD,,Adata,S510 60GB,939,39.3,516,https://ssd.userbenchmark.com/SpeedTest/5619/ADATA-SSD-S510-60GB
SSD,,,FM-25S2S-120GBP2 120GB,940,39.1,309,https://ssd.userbenchmark.com/SpeedTest/3396/FM-25S2S-120GBP2
SSD,,Apple,TS256C 251GB,941,38.6,628,https://ssd.userbenchmark.com/SpeedTest/1701/APPLE-SSD-TS256C
SSD,SDSSDP-064G-G25,SanDisk,SSD 64GB,942,38.4,3885,https://ssd.userbenchmark.com/SpeedTest/1471/SanDisk-SDSSDP064G
SSD,,Kingston,SVP100S2128G 128GB,943,38.2,575,https://ssd.userbenchmark.com/SpeedTest/2509/KINGSTON-SVP100S2128G
SSD,,Crucial,MTFDBAK128MAG-1G1 128GB,944,38.2,1031,https://ssd.userbenchmark.com/SpeedTest/1244/MTFDBAK128MAG-1G1
SSD,,Ocz-vertex2,3.5 115GB,945,38.2,2573,https://ssd.userbenchmark.com/SpeedTest/3209/OCZ-VERTEX2-35
SSD,,Corsair,Performance3 SSD 64GB,946,38.1,17,https://ssd.userbenchmark.com/SpeedTest/5387/Corsair-Performance3-SSD
SSD,,Samsung,PM810 2.5" 7mm 128GB,947,38,4088,https://ssd.userbenchmark.com/SpeedTest/6796/SAMSUNG-SSD-PM810-25--7mm-128GB
SSD,SSDSA2CW080G3,Intel,320 Series 80GB,948,38,4318,https://ssd.userbenchmark.com/SpeedTest/2723/INTEL-SSDSA2CW080G3
SSD,PP60GS25SSDR,Patriot,Pyro 60GB,949,37.9,625,https://ssd.userbenchmark.com/SpeedTest/3406/Patriot-Pyro
SSD,SDSSDH120GG25,SanDisk,Ultra 120GB,950,37.6,544,https://ssd.userbenchmark.com/SpeedTest/2141/SanDisk-SDSSDH120GG25
SSD,,Kingston,SVP100S264G 64GB,951,37.6,278,https://ssd.userbenchmark.com/SpeedTest/3007/KINGSTON-SVP100S264G
SSD,PI100GS25SSDR,Patriot,Inferno 100GB,952,37.6,18,https://ssd.userbenchmark.com/SpeedTest/22519/Patriot-Inferno-100GB-SSD
SSD,,,FM-25S2S-60GBP2 60GB,953,37.5,203,https://ssd.userbenchmark.com/SpeedTest/6020/FM-25S2S-60GBP2
SSD,,OCZ,VERTEX2 100GB,954,37.4,634,https://ssd.userbenchmark.com/SpeedTest/2400/OCZ-VERTEX2
SSD,,Sandisk,U100 128GB,955,37.3,2211,https://ssd.userbenchmark.com/SpeedTest/2827/SanDisk-SSD-U100-128GB
SSD,SDSA6GM-128G-1122,SanDisk,U110 128GB,956,37,1129,https://ssd.userbenchmark.com/SpeedTest/11039/SanDisk-SSD-U110-128GB
SSD,,Team,XS2 SSD 60GB,957,36.9,60,https://ssd.userbenchmark.com/SpeedTest/9202/TEAM-XS2-SSD
SSD,MKNSSDCL60GB-DX,Mushkin,Callisto Deluxe 60GB,958,36.8,234,https://ssd.userbenchmark.com/SpeedTest/9311/Mushkin-MKNSSDCL60GB-DX
SSD,,Samsung,PM81 128GB,959,36.6,67,https://ssd.userbenchmark.com/SpeedTest/1277/SAMSUNG-SSD-PM81
SSD,SSDMCEAC030B301,Intel,525 Series mSATA 30GB,960,36.6,50,https://ssd.userbenchmark.com/SpeedTest/1644/INTEL-SSDMCEAC030B3
SSD,SSDSA2M160G2GC,Intel,X25-M 160GB,961,36.4,6959,https://ssd.userbenchmark.com/SpeedTest/2803/INTEL-SSDSA2M160G2GC
SSD,SSDSA2M120G2GC,Intel,X25-M 120GB,962,36.1,1521,https://ssd.userbenchmark.com/SpeedTest/993/INTEL-SSDSA2M120G2GC
SSD,,OCZ,VERTEX2 60GB,963,36.1,4857,https://ssd.userbenchmark.com/SpeedTest/1338/OCZ-VERTEX2
SSD,,Sandisk,SC032G 32GB,964,36,536,https://ssd.userbenchmark.com/SpeedTest/9220/SanDisk-SDSSDRC032G
SSD,,Ocz-vertex2,3.5 90GB,965,35.9,642,https://ssd.userbenchmark.com/SpeedTest/2397/OCZ-VERTEX2-35
SSD,,Corsair,CSSD-V128GB2 128GB,966,35.9,219,https://ssd.userbenchmark.com/SpeedTest/6077/Corsair-CSSD-V128GB2
SSD,,OCZ,AGILITY2 115GB,967,35.9,249,https://ssd.userbenchmark.com/SpeedTest/4561/OCZ-AGILITY2
SSD,,Sandisk,U100 256GB,968,35.9,434,https://ssd.userbenchmark.com/SpeedTest/6688/SanDisk-SSD-U100-256GB
SSD,,PNY,SSD2SC120G3LC709B121-460P 120GB,969,35.7,500,https://ssd.userbenchmark.com/SpeedTest/9690/SSD2SC120G3LC709B121-460P
SSD,CSSD-F115GB2,Corsair,Force 115GB,970,35.7,221,https://ssd.userbenchmark.com/SpeedTest/455/Corsair-CSSD-F115GB2-A
SSD,PI60GS25SSDR,Patriot,Inferno 60GB,971,35.5,158,https://ssd.userbenchmark.com/SpeedTest/2811/Patriot-Inferno-60GB-SSD
SSD,,Ocz-vertex2,3.5 180GB,972,35.5,138,https://ssd.userbenchmark.com/SpeedTest/2608/OCZ-VERTEX2-35
SSD,CSSD-F480GB3-BK,Corsair,Force 3 480GB,973,35.4,172,https://ssd.userbenchmark.com/SpeedTest/16050/Corsair-Force-3-SSD
SSD,,Toshiba,THNS512GG8BBAA 512GB,974,35.3,85,https://ssd.userbenchmark.com/SpeedTest/5630/TOSHIBA-THNS512GG8BBAA
SSD,,Sandisk,U100 64GB,975,35.3,361,https://ssd.userbenchmark.com/SpeedTest/1019/SanDisk-SSD-U100-64GB
SSD,,,CRUCIAL-CT28M225 128GB,976,35.1,10,https://ssd.userbenchmark.com/SpeedTest/6964/CRUCIAL-CT28M225
SSD,,Sandisk,U100 252GB,977,34.7,175,https://ssd.userbenchmark.com/SpeedTest/7207/SanDisk-SSD-U100-252GB
SSD,,Samsung,PM810 mSATA 128GB,978,34.4,356,https://ssd.userbenchmark.com/SpeedTest/10016/SAMSUNG-SSD-PM810-mSATA-128GB
SSD,,Samsung,470 Series SSD 64GB,979,34.3,751,https://ssd.userbenchmark.com/SpeedTest/7582/SAMSUNG-470-Series-SSD
SSD,,OCZ,VERTEX2 50GB,980,34.3,327,https://ssd.userbenchmark.com/SpeedTest/3237/OCZ-VERTEX2
SSD,SSDSA2M080G2GC,Intel,X25-M 80GB,981,34.3,12387,https://ssd.userbenchmark.com/SpeedTest/1145/INTEL-SSDSA2M080G2GC
SSD,CSSD-F40GB2,Corsair,Force 40GB,982,34.2,344,https://ssd.userbenchmark.com/SpeedTest/7389/Corsair-CSSD-F40GB2-A
SSD,,OCZ,VERTEX2 160GB,983,34.2,102,https://ssd.userbenchmark.com/SpeedTest/8902/OCZ-VERTEX2
SSD,,OCZ,AGILITY3 480GB,984,34.1,792,https://ssd.userbenchmark.com/SpeedTest/5217/OCZ-AGILITY3
SSD,SNV325S2,Kingston,SSDNow V+ Series 128GB,985,33.6,700,https://ssd.userbenchmark.com/SpeedTest/7304/KINGSTON-SNV325S2
SSD,,Sandisk,U100 124GB,986,32.7,245,https://ssd.userbenchmark.com/SpeedTest/6235/SanDisk-SSD-U100-124GB
SSD,SNVP325S264GB,Kingston,SSDNow V+ Series 64GB,987,32.6,520,https://ssd.userbenchmark.com/SpeedTest/2589/KINGSTON-SNVP325S264GB
SSD,,Corsair,CSSD-F80GBP2 90GB,988,32.3,154,https://ssd.userbenchmark.com/SpeedTest/7896/Corsair-CSSD-F80GBP2
